0,0.0,2,0,0,1,5,1,1,35,text
0,0.0,2,0,1,1,6,2,1,52,text
8,0.0,1,0,2,2,3,0,1,45,text
0,0.0,2,0,1,1,6,2,1,72,text
8,0.0,1,0,2,2,3,0,1,45,text
0,0.0,4,2,0,4,11,0,1,80,text
0,0.0,2,0,4,1,8,1,1,65,text
8,0.0,3,0,1,0,8,2,1,76,text
8,0.0,1,0,2,2,3,0,1,45,text
0,0.0,6,1,3,4,22,2,1,176,text
0,0.0,12,2,3,6,35,2,1,257,text
0,0.0,2,0,3,3,6,1,1,70,text
0,0.0,3,0,1,1,12,1,1,71,text
0,0.0,0,0,0,1,2,0,1,16,text
0,0.0,5,0,0,4,9,0,1,69,text
0,0.0,3,0,0,4,9,0,1,55,text
0,0.0,3,0,0,4,8,0,1,50,text
0,0.0,3,0,0,3,10,0,1,61,text
0,0.0,3,0,0,3,10,1,1,62,text
0,0.0,2,0,0,1,9,1,1,57,text
0,0.0,2,0,3,3,6,1,1,69,text
0,0.0,3,0,4,1,9,1,1,74,text
4,0.0,3,0,3,4,8,2,1,76,text
0,0.0,1,0,0,3,7,1,1,46,text
8,0.0,2,0,0,1,3,0,1,36,text
0,0.0,1,0,0,1,6,1,1,27,text
0,0.0,2,0,2,2,8,0,1,55,text
0,0.0,3,0,6,1,6,1,1,82,text
4,0.0,3,0,3,4,8,2,1,76,text
0,0.0,3,0,2,1,8,2,1,57,text
1,0.0,3,0,2,0,8,1,1,69,text
1,0.0,0,0,1,3,2,0,1,44,text
0,0.0,4,0,4,1,7,2,1,64,text
1,0.0,5,1,2,0,11,1,1,65,text
1,0.0,3,0,3,5,8,0,1,72,text
0,0.0,1,0,0,1,2,0,1,16,text
0,0.0,3,0,2,1,4,0,1,62,text
0,0.0,2,0,0,2,4,0,1,19,text
0,0.0,1,0,0,1,3,0,1,11,text
0,0.0,6,0,4,1,9,2,1,75,text
1,0.0,2,0,3,3,5,0,1,74,text
1,0.0,1,0,2,0,1,0,1,6,text
0,0.0,2,0,4,1,7,2,1,67,text
1,0.0,5,1,2,0,10,1,1,64,text
1,0.0,3,0,3,5,8,0,1,72,text
0,0.0,3,0,2,1,9,2,1,76,text
1,0.0,1,0,3,0,7,1,1,75,text
1,0.0,0,0,0,3,0,0,1,15,text
0,0.0,3,0,4,1,10,2,1,78,text
1,0.0,1,0,3,3,5,1,1,72,text
0,0.0,1,0,0,1,7,1,1,46,text
0,0.0,0,1,0,3,6,0,1,42,text
0,0.0,0,0,0,1,2,0,1,17,text
0,0.0,1,0,1,3,7,1,1,44,text
0,0.0,0,0,0,1,5,0,1,43,text
0,0.0,0,0,0,2,6,1,1,34,text
0,0.0,0,0,0,4,3,0,1,37,text
0,0.0,3,0,0,3,7,0,1,79,text
0,0.0,4,0,0,5,9,2,1,75,text
0,0.0,0,0,0,1,4,1,1,16,text
0,0.0,2,0,0,1,4,0,1,21,text
0,0.0,0,0,0,1,6,0,1,35,text
0,0.0,1,0,0,1,3,0,1,50,text
0,0.0,4,0,0,5,7,0,1,74,text
0,0.0,4,0,0,3,6,1,1,40,text
0,0.0,3,0,0,3,9,1,1,54,text
0,0.0,5,0,4,5,7,0,1,83,text
0,0.0,2,1,0,1,8,1,1,52,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,1,0,0,0,13,6,1,71,text
0,0.0,0,1,0,0,11,3,1,70,text
0,0.0,0,0,0,0,14,7,1,70,text
0,0.0,0,0,0,0,13,9,1,67,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,1,1,0,0,6,1,1,37,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,1,0,1,8,text
0,0.0,2,0,0,0,2,0,1,13,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,2,0,1,26,text
0,0.0,5,0,2,3,8,1,1,51,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,2,4,0,1,38,text
0,0.0,1,0,0,1,4,1,1,21,text
0,0.0,0,0,0,1,5,0,1,30,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,2,1,1,10,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,1,1,0,0,12,3,1,70,text
0,0.0,0,0,0,0,1,0,1,5,text
0,0.0,0,1,0,0,14,6,1,71,text
0,0.0,0,0,0,0,1,0,1,1,text
0,0.0,0,2,2,0,10,4,1,55,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,3,0,0,1,9,1,1,71,text
0,0.0,0,0,0,0,1,0,1,4,text
0,0.0,0,0,0,0,1,0,1,5,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,1,0,0,0,6,1,1,41,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,1,2,0,0,14,5,1,70,text
0,0.0,1,0,0,0,1,0,1,4,text
0,0.0,0,0,2,0,3,1,1,15,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,3,0,0,1,4,0,1,28,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,1,1,0,0,4,1,1,24,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,5,1,0,5,8,0,1,48,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,1,0,1,9,4,1,41,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,1,0,1,6,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,1,0,0,0,1,0,1,8,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,1,1,0,2,10,2,1,76,text
0,0.0,3,1,0,1,11,4,1,76,text
0,0.0,1,1,0,1,11,5,1,76,text
0,0.0,0,2,2,1,15,8,1,76,text
0,0.0,0,1,0,1,13,5,1,76,text
0,0.0,2,2,0,1,12,4,1,76,text
0,0.0,1,0,0,1,16,7,1,76,text
0,0.0,2,0,0,1,12,5,1,76,text
1,0.0,0,1,0,1,15,8,1,76,text
0,0.0,0,1,0,1,15,7,1,76,text
1,0.0,1,0,0,1,13,5,1,76,text
0,0.0,1,0,0,1,1,0,1,7,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,2,0,0,0,3,0,1,14,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,0,text
0,0.0,0,0,0,0,0,0,1,69,text
0,0.0,4,0,0,1,10,1,1,66,text
0,0.0,2,1,0,1,11,0,1,68,text
0,0.0,0,0,0,0,0,0,1,0,text
